IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2010,false,,,,,,,,,,,,,24.6,,,,,,24.6,,Brunei Darussalam Health Information Booklet,EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,CHN,China,Year,2010,false,,,,,,,,,,,,,24.7,,,,,,24.7,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,IRL,Ireland,Year,2010,false,,,,,,,,,,,,,27.3,,,,,,27.3,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,SWE,Sweden,Year,2010,false,,,,,,,,,,,,,27.3,,,,,,27.3,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,TUR,Turkey,Year,2010,false,,,,,,,,,,,,,27.4,,,,,,27.4,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2010,false,,,,,,,,,,,,,27.5,,,,,,27.5,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,CAN,Canada,Year,2010,false,,,,,,,,,,,,,27.8,,,,,,27.8,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2010,false,,,,,,,,,,,,,29.1,,,,,,29.1,,Health Statistic Yearbook 2013 (page 45),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2010,false,,,,,,,,,,,,,29.21,,,,,,29.21,,WHO PAHO PLISA (Accessed on 26 May 2020),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2010,false,,,,,,,,,,,,,29.3,,,,,,29.3,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ALB,Albania,Year,2010,false,,,,,,,,,,,,,29.89,,,,,,29.89,,"European Health for All database (WHO), 26 May 2020",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,GEO,Georgia,Year,2010,false,,,,,,,,,,,,,29.93,,,,,,29.93,,"European Health for All database (WHO), 26 May 2020",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,NER,Niger,Year,2010,false,,,,,,,,,,,,,3.5,,,,,,3.5,,Annuaire des statistiques 2010 (Niger),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,USA,United States of America,Year,2010,false,,,,,,,,,,,,,30.5,,,,,,30.5,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,SUR,Suriname,Year,2010,false,,,,,,,,,,,,,31.04,,,,,,31.04,,WHO PAHO PLISA (Accessed on 26 May 2020),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ESP,Spain,Year,2010,false,,,,,,,,,,,,,31.1,,,,,,31.1,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ISR,Israel,Year,2010,false,,,,,,,,,,,,,31.6,,,,,,31.6,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,PRT,Portugal,Year,2010,false,,,,,,,,,,,,,33.7,,,,,,33.7,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2010,false,,,,,,,,,,,,,34.01,,,,,,34.01,,"European Health for All database (WHO), 26 May 2020",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2010,false,,,,,,,,,,,,,34.5,,,,,,34.5,,WHO EMRO regional observatory (Accessed on 26 May 2020),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,DNK,Denmark,Year,2010,false,,,,,,,,,,,,,35,,,,,,35,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2010,false,,,,,,,,,,,,,35.1,,,,,,35.1,,WHO SEARO Health System Profiles,EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2010,false,,,,,,,,,,,,,35.66,,,,,,35.66,,Eurostat (Accessed on 26 May 2020),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ISL,Iceland,Year,2010,false,,,,,,,,,,,,,35.8,,,,,,35.8,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ITA,Italy,Year,2010,false,,,,,,,,,,,,,36.4,,,,,,36.4,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2010,false,,,,,,,,,,,,,37,,,,,,37,,WHO EMRO regional observatory (Accessed on 26 May 2020),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ARM,Armenia,Year,2010,false,,,,,,,,,,,,,37.35,,,,,,37.35,,"European Health for All database (WHO), 26 May 2020",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2010,false,,,,,,,,,,,,,37.8,,,,,,37.8,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2010,false,,,,,,,,,,,,,39.81,,,,,,39.81,,Eurostat (Accessed on 26 May 2020),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2010,true,,,,,,,,,,,,,4,,,,,,4,,WHO AFRO regional observatory,EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2010,false,,,,,,,,,,,,,4.3,,,,,,4.3,,WHO EMRO regional observatory (Accessed on 26 May 2020),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,SEAR,South-East Asia,Country,IND,India,Year,2010,false,,,,,,,,,,,,,4.7,,,,,,4.7,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2010,false,,,,,,,,,,,,,40.5,,,,,,40.5,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2010,false,,,,,,,,,,,,,40.99,,,,,,40.99,,"European Health for All database (WHO), 26 May 2020",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,NOR,Norway,Year,2010,false,,,,,,,,,,,,,43,,,,,,43,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2010,false,,,,,,,,,,,,,44.38,,,,,,44.38,,"European Health for All database (WHO), 26 May 2020",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,GRC,Greece,Year,2010,false,,,,,,,,,,,,,44.8,,,,,,44.8,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,MLT,Malta,Year,2010,false,,,,,,,,,,,,,45.21,,,,,,45.21,,Eurostat (Accessed on 26 May 2020),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2010,false,,,,,,,,,,,,,45.7,,,,,,45.7,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2010,false,,,,,,,,,,,,,45.91,,,,,,45.91,,Eurostat (Accessed on 26 May 2020),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2010,false,,,,,,,,,,,,,47.56,,,,,,47.56,,"European Health for All database (WHO), 26 May 2020",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,BEN,Benin,Year,2010,true,,,,,,,,,,,,,5,,,,,,5,,WHO AFRO regional observatory,EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,UGA,Uganda,Year,2010,true,,,,,,,,,,,,,5,,,,,,5,,WHO AFRO regional observatory,EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2010,false,,,,,,,,,,,,,5.7,,,,,,5.7,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2010,false,,,,,,,,,,,,,50.57,,,,,,50.57,,"European Health for All database (WHO), 26 May 2020",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2010,false,,,,,,,,,,,,,50.76,,,,,,50.76,,"European Health for All database (WHO), 26 May 2020",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2010,false,,,,,,,,,,,,,51.9,,,,,,51.9,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,EST,Estonia,Year,2010,false,,,,,,,,,,,,,52.7,,,,,,52.7,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2010,false,,,,,,,,,,,,,53.7,,,,,,53.7,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,SRB,Serbia,Year,2010,false,,,,,,,,,,,,,53.99,,,,,,53.99,,Eurostat (Accessed on 26 May 2020),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,LVA,Latvia,Year,2010,false,,,,,,,,,,,,,56.8,,,,,,56.8,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,HRV,Croatia,Year,2010,false,,,,,,,,,,,,,57.8,,,,,,57.8,,Eurostat (Accessed on 26 May 2020),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,FIN,Finland,Year,2010,false,,,,,,,,,,,,,58.5,,,,,,58.5,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2010,false,,,,,,,,,,,,,6,,,,,,6,,WHO EMRO regional observatory (Accessed on 26 May 2020),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2010,false,,,,,,,,,,,,,60,,,,,,60,,Mongolian Statistical Yearbook 2017,EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,BEL,Belgium,Year,2010,false,,,,,,,,,,,,,61.2,,,,,,61.2,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2010,false,,,,,,,,,,,,,61.82,,,,,,61.82,,"European Health for All database (WHO), 26 May 2020",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ROU,Romania,Year,2010,false,,,,,,,,,,,,,62.85,,,,,,62.85,,Eurostat (Accessed on 26 May 2020),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,FRA,France,Year,2010,false,,,,,,,,,,,,,64.3,,,,,,64.3,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2010,false,,,,,,,,,,,,,64.6,,,,,,64.6,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,POL,Poland,Year,2010,false,,,,,,,,,,,,,66.1,,,,,,66.1,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2010,false,,,,,,,,,,,,,66.17,,,,,,66.17,,Eurostat (Accessed on 26 May 2020),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,BRB,Barbados,Year,2010,false,,,,,,,,,,,,,67.6,,,,,,67.6,,WHO PAHO PLISA (Accessed on 26 May 2020),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2010,true,,,,,,,,,,,,,7,,,,,,7,,WHO AFRO regional observatory,EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2010,false,,,,,,,,,,,,,7.2,,,,,,7.2,,WHO EMRO regional observatory (Accessed on 26 May 2020),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2010,false,,,,,,,,,,,,,7.2,,,,,,7.2,,WHO EMRO regional observatory (Accessed on 26 May 2020),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2010,false,,,,,,,,,,,,,71.6,,,,,,71.6,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,HUN,Hungary,Year,2010,false,,,,,,,,,,,,,71.8,,,,,,71.8,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2010,false,,,,,,,,,,,,,72.92,,,,,,72.92,,"European Health for All database (WHO), 26 May 2020",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,CZE,Czechia,Year,2010,false,,,,,,,,,,,,,73,,,,,,73,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,AUT,Austria,Year,2010,false,,,,,,,,,,,,,76.5,,,,,,76.5,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,LBR,Liberia,Year,2010,true,,,,,,,,,,,,,8,,,,,,8,,WHO AFRO regional observatory,EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,DEU,Germany,Year,2010,false,,,,,,,,,,,,,82.5,,,,,,82.5,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2010,false,,,,,,,,,,,,,87.4,,,,,,87.4,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2010,false,,,,,,,,,,,,,93.82,,,,,,93.82,,"European Health for All database (WHO), 26 May 2020",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2010,false,,,,,,,,,,,,,94.1,,,,,,94.1,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2009,true,,,,,,,,,,,,,10,,,,,,10,,WHO AFRO regional observatory,EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,MEX,Mexico,Year,2009,false,,,,,,,,,,,,,10.2,,,,,,10.2,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2009,false,,,,,,,,,,,,,10.6,,,,,,10.6,,Philippine Statistical Yearbook 2017,EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,GMB,Gambia,Year,2009,false,,,,,,,,,,,,,11,,,,,,11,,WHO AFRO regional observatory,EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2009,false,,,,,,,,,,,,,11.3,,,,,,11.3,,WHO EMRO regional observatory (Accessed on 26 May 2020),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,BLR,Belarus,Year,2009,false,,,,,,,,,,,,,110.7,,,,,,110.7,,"European Health for All database (WHO), 26 May 2020",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2009,false,,,,,,,,,,,,,12.4,,,,,,12.4,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2009,false,,,,,,,,,,,,,12.7,,,,,,12.7,,WHO EMRO regional observatory (Accessed on 26 May 2020),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2009,false,,,,,,,,,,,,,13.8,,,,,,13.8,,WHO EMRO regional observatory (Accessed on 26 May 2020),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2009,false,,,,,,,,,,,,,136.2,,,,,,136.2,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2009,false,,,,,,,,,,,,,14,,,,,,14,,WHO EMRO regional observatory (Accessed on 26 May 2020),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2009,false,,,,,,,,,,,,,14.4,,,,,,14.4,,Ministerio de Salud Publica. Serie publicada en Indicadores Básicos de Salud Nacionales.,EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2009,false,,,,,,,,,,,,,15.1,,,,,,15.1,,WHO EMRO regional observatory (Accessed on 26 May 2020),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2009,false,,,,,,,,,,,,,17.3,,,,,,17.3,,WHO EMRO regional observatory (Accessed on 26 May 2020),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2009,false,,,,,,,,,,,,,18,,,,,,18,,WHO EMRO regional observatory (Accessed on 26 May 2020),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2009,false,,,,,,,,,,,,,18,,,,,,18,,WHO EMRO regional observatory (Accessed on 26 May 2020),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2009,false,,,,,,,,,,,,,19,,,,,,19,,WHO EMRO regional observatory (Accessed on 26 May 2020),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2009,false,,,,,,,,,,,,,19,,,,,,19,,WHO AFRO regional observatory,EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2009,false,,,,,,,,,,,,,19,,,,,,19,,WHO EMRO regional observatory (Accessed on 26 May 2020),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2009,false,,,,,,,,,,,,,19.3,,,,,,19.3,,WHO EMRO regional observatory (Accessed on 26 May 2020),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2009,false,,,,,,,,,,,,,20.9,,,,,,20.9,,WHO EMRO regional observatory (Accessed on 26 May 2020),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2009,false,,,,,,,,,,,,,21.7,,,,,,21.7,,WHO EMRO regional observatory (Accessed on 26 May 2020),EN,2020-07-01T04:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,CHL,Chile,Year,2009,false,,,,,,,,,,,,,22.7,,,,,,22.7,,"OECD (2020), Hospital beds (indicator). (Accessed on 30 June 2020)",EN,2020-07-01T04:00:00.000Z
